game_id,date,season,season_type,matchup,is_home,opponent,knicks_score,opponent_score,point_diff,won,rest_days
0029600050,1996-11-07,1996,Regular Season,NYK @ GSW,0,GSW,105,100.0,5.0,1,2.0
0029600062,1996-11-08,1996,Regular Season,NYK @ LAC,0,LAC,88,81.0,7.0,1,1.0
0029600074,1996-11-10,1996,Regular Season,NYK @ VAN,0,VAN,101,82.0,19.0,1,2.0
0029600079,1996-11-12,1996,Regular Season,NYK vs. PHI,1,PHI,97,101.0,-4.0,0,2.0
0029600097,1996-11-14,1996,Regular Season,NYK vs. TOR,1,TOR,99,96.0,3.0,1,2.0
0029600114,1996-11-16,1996,Regular Season,NYK vs. MIN,1,MIN,82,79.0,3.0,1,2.0
0029600130,1996-11-19,1996,Regular Season,NYK @ ORL,0,ORL,92,90.0,2.0,1,3.0
0029600141,1996-11-20,1996,Regular Season,NYK @ CHH,0,CHH,86,93.0,-7.0,0,1.0
0029600160,1996-11-23,1996,Regular Season,NYK @ PHI,0,PHI,92,109.0,-17.0,0,3.0
0029600170,1996-11-24,1996,Regular Season,NYK vs. SEA,1,SEA,92,102.0,-10.0,0,1.0
0029600209,1996-11-30,1996,Regular Season,NYK vs. SAC,1,SAC,115,101.0,14.0,1,6.0
0029600225,1996-12-03,1996,Regular Season,NYK vs. MIA,1,MIA,75,99.0,-24.0,0,3.0
0029600234,1996-12-04,1996,Regular Season,NYK @ NJN,0,NJN,109,102.0,7.0,1,1.0
0029600249,1996-12-06,1996,Regular Season,NYK @ MIA,0,MIA,103,85.0,18.0,1,2.0
0029600257,1996-12-07,1996,Regular Season,NYK vs. LAC,1,LAC,89,80.0,9.0,1,1.0
0029600275,1996-12-10,1996,Regular Season,NYK vs. WAS,1,WAS,85,73.0,12.0,1,3.0
0029600293,1996-12-12,1996,Regular Season,NYK vs. GSW,1,GSW,90,79.0,11.0,1,2.0
0029600308,1996-12-14,1996,Regular Season,NYK vs. DEN,1,DEN,89,82.0,7.0,1,2.0
0029600326,1996-12-17,1996,Regular Season,NYK vs. UTA,1,UTA,99,94.0,5.0,1,3.0
0029600336,1996-12-18,1996,Regular Season,NYK @ DET,0,DET,78,112.0,-34.0,0,1.0
0029600349,1996-12-20,1996,Regular Season,NYK @ PHI,0,PHI,110,103.0,7.0,1,2.0
0029600357,1996-12-21,1996,Regular Season,NYK vs. DET,1,DET,95,92.0,3.0,1,1.0
0029600372,1996-12-23,1996,Regular Season,NYK vs. ATL,1,ATL,82,76.0,6.0,1,2.0
0029600388,1996-12-26,1996,Regular Season,NYK @ MIN,0,MIN,80,88.0,-8.0,0,3.0
0029600400,1996-12-28,1996,Regular Season,NYK vs. ORL,1,ORL,96,85.0,11.0,1,2.0
0029600414,1996-12-30,1996,Regular Season,NYK vs. NJN,1,NJN,98,86.0,12.0,1,2.0
0029600424,1997-01-02,1996,Regular Season,NYK @ WAS,0,WAS,92,80.0,12.0,1,3.0
0029600443,1997-01-04,1996,Regular Season,NYK @ ATL,0,ATL,71,88.0,-17.0,0,2.0
0029600451,1997-01-05,1996,Regular Season,NYK vs. MIL,1,MIL,97,92.0,5.0,1,1.0
0029600458,1997-01-07,1996,Regular Season,NYK vs. DAL,1,DAL,102,72.0,30.0,1,2.0
0029600481,1997-01-10,1996,Regular Season,NYK @ BOS,0,BOS,111,98.0,13.0,1,3.0
0029600489,1997-01-11,1996,Regular Season,NYK vs. BOS,1,BOS,112,99.0,13.0,1,1.0
0029600511,1997-01-14,1996,Regular Season,NYK @ HOU,0,HOU,86,106.0,-20.0,0,3.0
0029600520,1997-01-15,1996,Regular Season,NYK @ SAS,0,SAS,94,77.0,17.0,1,1.0
0029600544,1997-01-18,1996,Regular Season,NYK @ PHX,0,PHX,98,105.0,-7.0,0,3.0
0029600552,1997-01-20,1996,Regular Season,NYK vs. WAS,1,WAS,95,79.0,16.0,1,2.0
0029600565,1997-01-21,1996,Regular Season,NYK @ CHI,0,CHI,87,88.0,-1.0,0,1.0
0029600578,1997-01-23,1996,Regular Season,NYK @ IND,0,IND,92,90.0,2.0,1,2.0
0029600585,1997-01-24,1996,Regular Season,NYK @ CHH,0,CHH,104,113.0,-9.0,0,1.0
0029600601,1997-01-26,1996,Regular Season,NYK vs. MIA,1,MIA,95,89.0,6.0,1,2.0
0029600606,1997-01-28,1996,Regular Season,NYK vs. BOS,1,BOS,109,107.0,2.0,1,2.0
0029600621,1997-01-29,1996,Regular Season,NYK @ CLE,0,CLE,75,65.0,10.0,1,1.0
0029600647,1997-02-02,1996,Regular Season,NYK vs. CHH,1,CHH,93,99.0,-6.0,0,4.0
0029600659,1997-02-04,1996,Regular Season,NYK vs. HOU,1,HOU,99,95.0,4.0,1,2.0
0029600675,1997-02-06,1996,Regular Season,NYK vs. SAS,1,SAS,96,84.0,12.0,1,2.0
0029600682,1997-02-11,1996,Regular Season,NYK @ WAS,0,WAS,97,91.0,6.0,1,5.0
0029600701,1997-02-13,1996,Regular Season,NYK vs. PHI,1,PHI,107,92.0,15.0,1,2.0
0029600722,1997-02-16,1996,Regular Season,NYK vs. IND,1,IND,89,80.0,9.0,1,3.0
0029600737,1997-02-18,1996,Regular Season,NYK vs. PHX,1,PHX,95,94.0,1.0,1,2.0
0029600757,1997-02-20,1996,Regular Season,NYK @ SAC,0,SAC,109,87.0,22.0,1,2.0
0029600768,1997-02-21,1996,Regular Season,NYK @ SEA,0,SEA,64,84.0,-20.0,0,1.0
0029600781,1997-02-23,1996,Regular Season,NYK @ LAL,0,LAL,127,121.0,6.0,1,2.0
0029600793,1997-02-25,1996,Regular Season,NYK @ UTA,0,UTA,99,110.0,-11.0,0,2.0
0029600802,1997-02-26,1996,Regular Season,NYK @ POR,0,POR,96,95.0,1.0,1,1.0
0029600816,1997-02-28,1996,Regular Season,NYK @ DEN,0,DEN,112,108.0,4.0,1,2.0
0029600824,1997-03-02,1996,Regular Season,NYK vs. CLE,1,CLE,90,82.0,8.0,1,2.0
0029600838,1997-03-04,1996,Regular Season,NYK vs. MIL,1,MIL,93,86.0,7.0,1,2.0
0029600848,1997-03-05,1996,Regular Season,NYK @ TOR,0,TOR,100,94.0,6.0,1,1.0
0029600861,1997-03-07,1996,Regular Season,NYK @ BOS,0,BOS,113,102.0,11.0,1,2.0
0029600877,1997-03-09,1996,Regular Season,NYK vs. CHI,1,CHI,97,93.0,4.0,1,2.0
0029600893,1997-03-11,1996,Regular Season,NYK @ DAL,0,DAL,83,91.0,-8.0,0,2.0
0029600928,1997-03-16,1996,Regular Season,NYK vs. NJN,1,NJN,74,89.0,-15.0,0,5.0
0029600944,1997-03-18,1996,Regular Season,NYK vs. VAN,1,VAN,98,73.0,25.0,1,2.0
0029600953,1997-03-19,1996,Regular Season,NYK @ PHI,0,PHI,111,100.0,11.0,1,1.0
0029600978,1997-03-22,1996,Regular Season,NYK @ MIL,0,MIL,79,80.0,-1.0,0,3.0
0029600984,1997-03-23,1996,Regular Season,NYK vs. POR,1,POR,88,94.0,-6.0,0,1.0
0029601001,1997-03-26,1996,Regular Season,NYK vs. DET,1,DET,105,94.0,11.0,1,3.0
0029601015,1997-03-28,1996,Regular Season,NYK @ NJN,0,NJN,86,92.0,-6.0,0,2.0
0029601030,1997-03-30,1996,Regular Season,NYK @ ORL,0,ORL,101,86.0,15.0,1,2.0
0029601040,1997-04-01,1996,Regular Season,NYK @ CLE,0,CLE,94,88.0,6.0,1,2.0
0029601063,1997-04-04,1996,Regular Season,NYK vs. ORL,1,ORL,84,93.0,-9.0,0,3.0
0029601075,1997-04-05,1996,Regular Season,NYK @ ATL,0,ATL,102,97.0,5.0,1,1.0
0029601091,1997-04-08,1996,Regular Season,NYK vs. CLE,1,CLE,73,93.0,-20.0,0,3.0
0029601105,1997-04-10,1996,Regular Season,NYK vs. CHI,1,CHI,103,105.0,-2.0,0,2.0
0029601124,1997-04-12,1996,Regular Season,NYK @ MIA,0,MIA,100,99.0,1.0,1,2.0
0029601141,1997-04-14,1996,Regular Season,NYK @ IND,0,IND,107,110.0,-3.0,0,2.0
0029601152,1997-04-16,1996,Regular Season,NYK vs. ATL,1,ATL,96,92.0,4.0,1,2.0
0029601164,1997-04-18,1996,Regular Season,NYK vs. IND,1,IND,97,89.0,8.0,1,2.0
0029601176,1997-04-19,1996,Regular Season,NYK @ CHI,0,CHI,103,101.0,2.0,1,1.0
0049600001,1997-04-24,1996,Playoffs,NYK vs. CHH,1,CHH,109,99.0,10.0,1,
0049600010,1997-04-26,1996,Playoffs,NYK vs. CHH,1,CHH,100,94.0,5.8,1,2.0
0049600017,1997-04-28,1996,Playoffs,NYK @ CHH,0,CHH,104,96.0,8.0,1,2.0
0049600045,1997-05-07,1996,Playoffs,NYK @ MIA,0,MIA,88,81.0,6.6,1,9.0
0049600049,1997-05-09,1996,Playoffs,NYK @ MIA,0,MIA,84,89.0,-5.2,0,2.0
0049600054,1997-05-11,1996,Playoffs,NYK vs. MIA,1,MIA,77,74.0,3.2,1,2.0
0049600056,1997-05-12,1996,Playoffs,NYK vs. MIA,1,MIA,89,76.0,13.0,1,1.0
0049600060,1997-05-14,1996,Playoffs,NYK @ MIA,0,MIA,81,92.0,-11.4,0,2.0
0049600064,1997-05-16,1996,Playoffs,NYK vs. MIA,1,MIA,90,94.0,-3.8,0,2.0
0049600068,1997-05-18,1996,Playoffs,NYK @ MIA,0,MIA,90,99.0,-9.0,0,2.0
0029700006,1997-10-31,1997,Regular Season,NYK @ CHH,0,CHH,97,85.0,12.0,1,
0029700027,1997-11-02,1997,Regular Season,NYK vs. DET,1,DET,86,94.0,-8.0,0,2.0
0029700032,1997-11-04,1997,Regular Season,NYK vs. BOS,1,BOS,102,70.0,32.0,1,2.0
0029700053,1997-11-06,1997,Regular Season,NYK @ PHX,0,PHX,105,75.0,30.0,1,2.0
0029700062,1997-11-07,1997,Regular Season,NYK @ LAL,0,LAL,94,99.0,-5.0,0,1.0
0029700077,1997-11-09,1997,Regular Season,NYK @ SAC,0,SAC,78,86.0,-8.0,0,2.0
0029700081,1997-11-11,1997,Regular Season,NYK vs. DEN,1,DEN,93,90.0,3.0,1,2.0
0029700090,1997-11-12,1997,Regular Season,NYK @ TOR,0,TOR,93,70.0,23.0,1,1.0
0029700111,1997-11-15,1997,Regular Season,NYK vs. SAC,1,SAC,114,87.0,27.0,1,3.0
0029700133,1997-11-18,1997,Regular Season,NYK @ HOU,0,HOU,84,95.0,-11.0,0,3.0
0029700146,1997-11-20,1997,Regular Season,NYK @ ATL,0,ATL,100,79.0,21.0,1,2.0
0029700154,1997-11-21,1997,Regular Season,NYK @ WAS,0,WAS,104,82.0,22.0,1,1.0
